protocol_id,recipe,recipe_flags,seed,epoch,embedding_space,clusterer,clusterer_detail,P1_capture_count,P1_target_class_count,P1_capture,dominant_cluster_count,recov,P2_noise_pct,P3_completeness,P4_homogeneity,k_total,k_target_classes,k_excluded_dominant,fragment_ratio,Sil,ARI_supporting,AMI_supporting,embedding_path,embedding_sha256,embedding_rows,embedding_dim,eval_dir,eval_manifest_sha256,train_dir,train_manifest_sha256,scorer_bundle_sha256,exclude_classes
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L2_queue_ignore,adapter + queue4096 + ignore0.75,3,3,adapted_f,Louvain-res6,k15/res6/seed42/size<=2-noise,31,32,0.9688,55,0.9116,0.0,0.9141,0.9623,55,32,13,1.7188,0.4665,0.8407,0.9332,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L2_qi_ep3.npy,f18a3b5dfe380097f7659d77ff5a45a462e463dabfa632dbfb5bcfa64cc3d812,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L2_queue_ignore,adapter + queue4096 + ignore0.75,3,4,adapted_f,FINCH-p2,finch_p2(k63),31,32,0.9688,63,0.8803,0.0,0.879,0.9476,63,32,16,1.9688,0.4144,0.763,0.9052,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L2_qi_ep4.npy,91a9fee7a5a99fdc04d25966004ee8ba9051e3645fb73a6d6128d0501d3fb6ba,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L2_queue_ignore,adapter + queue4096 + ignore0.75,3,4,adapted_f,Louvain-res6,k15/res6/seed42/size<=2-noise,31,32,0.9688,55,0.9141,0.0,0.9159,0.9633,55,32,13,1.7188,0.4684,0.8441,0.9348,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L2_qi_ep4.npy,91a9fee7a5a99fdc04d25966004ee8ba9051e3645fb73a6d6128d0501d3fb6ba,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L2_queue_ignore,adapter + queue4096 + ignore0.75,3,5,adapted_f,FINCH-p2,finch_p2(k59),32,32,1.0,59,0.9172,0.0,0.8946,0.9554,59,32,14,1.8438,0.3876,0.8049,0.9184,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L2_qi_ep5.npy,62bddbf7e8d817f50e4ceee0b4573786679fccbd9194fbee9f5ac465b61c819f,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L2_queue_ignore,adapter + queue4096 + ignore0.75,3,5,adapted_f,Louvain-res6,k15/res6/seed42/size<=2-noise,31,32,0.9688,55,0.9141,0.0,0.9151,0.9632,55,32,13,1.7188,0.4696,0.845,0.9343,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L2_qi_ep5.npy,62bddbf7e8d817f50e4ceee0b4573786679fccbd9194fbee9f5ac465b61c819f,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,0,adapted_f,FINCH-p2,finch_p2(k62),32,32,1.0,62,0.9259,0.0,0.8914,0.9583,62,32,16,1.9375,0.381,0.805,0.9178,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep0.npy,9e3eb06b1034eabd2174995cdaf758064e961afc0b9370fe8af9b7cf836a7479,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,0,adapted_f,Louvain-res6,k15/res6/seed42/size<=2-noise,31,32,0.9688,53,0.9312,0.0,0.9313,0.9679,53,32,13,1.6562,0.4716,0.871,0.9459,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep0.npy,9e3eb06b1034eabd2174995cdaf758064e961afc0b9370fe8af9b7cf836a7479,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,1,adapted_f,FINCH-p2,finch_p2(k53),29,32,0.9062,52,0.8447,0.0,0.9136,0.9492,53,32,14,1.6562,0.383,0.8063,0.9264,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep1.npy,8f5f810ddc029b2cd8d634318cf8a6180a1dd839ed0cb26d6ad70cd23ad8104a,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,1,adapted_f,Louvain-res6,k15/res6/seed42/size<=2-noise,30,32,0.9375,53,0.9125,0.0,0.9317,0.9656,53,32,13,1.6562,0.4576,0.8572,0.9449,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep1.npy,8f5f810ddc029b2cd8d634318cf8a6180a1dd839ed0cb26d6ad70cd23ad8104a,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,2,adapted_f,FINCH-p2,finch_p2(k55),30,32,0.9375,54,0.8794,0.0,0.9054,0.9531,55,32,12,1.7188,0.3444,0.8043,0.9235,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep2.npy,53af06ad3e52753ce515e89d0267fb97697945cffc0819c5892b68b6a4ec5915,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,2,adapted_f,Louvain-res6,k15/res6/seed42/size<=2-noise,31,32,0.9688,54,0.9206,0.0,0.9221,0.9669,54,32,13,1.6875,0.4615,0.8568,0.9402,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep2.npy,53af06ad3e52753ce515e89d0267fb97697945cffc0819c5892b68b6a4ec5915,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,3,adapted_f,FINCH-p2,finch_p2(k55),32,32,1.0,55,0.9125,0.0,0.9107,0.954,55,32,14,1.7188,0.3826,0.8242,0.9271,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep3.npy,70f2060db94df1937dd7bebc454c8293f8f2d9e15ab7bbb7b5cf814e81f65c15,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,3,adapted_f,Louvain-res6,k15/res6/seed42/size<=2-noise,31,32,0.9688,53,0.9178,0.0,0.926,0.9648,53,32,13,1.6562,0.489,0.8613,0.9414,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep3.npy,70f2060db94df1937dd7bebc454c8293f8f2d9e15ab7bbb7b5cf814e81f65c15,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,4,adapted_f,FINCH-p2,finch_p2(k53),31,32,0.9688,53,0.8816,0.0,0.9121,0.942,53,32,13,1.6562,0.4088,0.8083,0.9221,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep4.npy,f92850e5ce83cb595d6e2148a1fb560ed18e21d8934f655b75b0a814c0f98597,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,4,adapted_f,Louvain-res6,k15/res6/seed42/size<=2-noise,31,32,0.9688,53,0.9,0.0,0.919,0.9625,54,32,13,1.6875,0.472,0.8481,0.9362,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep4.npy,f92850e5ce83cb595d6e2148a1fb560ed18e21d8934f655b75b0a814c0f98597,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,5,adapted_f,FINCH-p2,finch_p2(k57),29,32,0.9062,56,0.8337,0.0,0.8866,0.9362,57,32,12,1.7812,0.3767,0.7442,0.9041,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep5.npy,de80ae2ef8c2d404025a093076675cde575100c485f208f6aafdf2cf4527e148,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
810f080c6ff072fbaa9ea3d901dbbfd15beb5194e78393c127340ee7784e6a5d,L3_queue_ignore_nv,adapter + queue4096 + ignore0.75 + NV0.75,3,5,adapted_f,Louvain-res6,k15/res6/seed42/size<=2-noise,31,32,0.9688,53,0.9119,0.0,0.9236,0.9632,53,32,13,1.6562,0.4859,0.8575,0.9392,D:\project\unknown-contrastive\result_grouping\_fcmae_cd260721\embeddings\L3_qiN_ep5.npy,de80ae2ef8c2d404025a093076675cde575100c485f208f6aafdf2cf4527e148,4149,1024,D:\project\unknown-contrastive\data\images\unknown_eval100,e57acedb23dcc18f8af6791d2904dd4bf96c5bac15a781624f44d81449d096db,D:\project\unknown-contrastive\data\images\unknown_train_defectaware_260710,7bd2aa017015f811ad5253b8d90a66bfcbe8eaaef7de429c01b0213a837d0dbc,471dfd5ff69ac57232371e960c5d8402094b21e527fa4947bb9332b0e1001d2e,"Normal,Random,R,Center_bank_boundary,Center_scratch,Donut_bank_boundary,Donut_fork,Edge-Ring_bank_boundary,Edge-Ring_scratch,Edge-Top_fork,Full_scratch,ParallelScratches,RingDots"
